player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Pavic A.,Simon G.,['p2'],['N'],[],['2014-05-26'],['2014-05-26'],nan,1.0,0.12631578947368421,0.8736842105263157,0,1
Kokkinakis T.,Simon G.,['p2'],['N'],[],['2015-06-17'],['2015-06-17'],nan,1.0,0.3746898263027295,0.6253101736972705,0,1
Khachanov K.,Simon G.,"['p2', 'p1', 'p1']","['N', 'U', 'N']",['UW'],"['2017-02-20', '2017-06-20', '2018-04-18']","['2017-02-20', '2017-06-20', '2018-04-18']",0.5,1.0,1.4340457676748821,1.5659542323251183,2,1
Basilashvili N.,Simon G.,"['p2', 'p1', 'p2', 'p2']","['N', 'U', 'N', 'N']",['UW'],"['2015-10-13', '2017-05-29', '2018-05-28', '2018-07-03']","['2015-10-13', '2017-05-29', '2018-05-28', '2018-07-03']",1.5,1.0,1.1909079423252402,2.80909205767476,1,3
Albot R.,Simon G.,"['p2', 'p2', 'p1']","['N', 'N', 'U']",['UW'],"['2014-08-26', '2018-09-22', '2019-08-06']","['2014-08-26', '2018-09-22', '2019-08-06']",0.0,1.0,0.8727553734038123,2.127244626596188,1,2
Simon G.,Zverev A.,"['p2', 'p2', 'p2', 'p2']","['U', 'U', 'U', 'N']","['UL', 'UL', 'UL']","['2016-02-11', '2016-03-15', '2016-05-19', '2017-10-25']","['2016-02-11', '2016-03-15', '2016-05-19', '2017-10-25']",inf,0.14285714285714288,2.076536334988032,1.923463665011968,0,4
Donaldson J.,Simon G.,['p1'],['U'],['UW'],['2018-01-09'],['2018-01-09'],nan,1.0,0.4464751958224543,0.5535248041775457,1,0
Safwat M.,Simon G.,['p2'],['N'],[],['2020-08-31'],['2020-08-31'],nan,1.0,0.19666666666666663,0.8033333333333333,0,1
Jarry N.,Simon G.,"['p2', 'p2']","['N', 'N']",[],"['2017-07-04', '2019-06-26']","['2017-07-04', '2019-06-26']",nan,1.0,0.7067748061568162,1.2932251938431838,0,2
Bolt A.,Simon G.,['p1'],['U'],['UW'],['2019-01-17'],['2019-01-17'],nan,1.0,0.16101694915254236,0.8389830508474577,1,0
Marterer M.,Simon G.,"['p2', 'p2']","['N', 'N']",[],"['2017-07-24', '2018-02-20']","['2017-07-24', '2018-02-20']",nan,1.0,0.876467803030303,1.123532196969697,0,2
Fratangelo B.,Simon G.,"['p1', 'p2', 'p2']","['U', 'N', 'N']",['UW'],"['2017-04-25', '2019-01-15', '2019-08-27']","['2017-04-25', '2019-01-15', '2019-08-27']",0.0,1.0,0.8583734959866371,2.141626504013363,1,2
Paul T.,Simon G.,['p1'],['U'],['UW'],['2020-11-03'],['2020-11-03'],nan,1.0,0.36496350364963503,0.635036496350365,1,0
Kovalik J.,Simon G.,['p2'],['N'],[],['2019-04-08'],['2019-04-08'],nan,1.0,0.30855855855855857,0.6914414414414414,0,1
Fritz T.,Simon G.,"['p2', 'p1']","['N', 'N']",[],"['2016-05-18', '2020-09-03']","['2016-05-18', '2020-09-03']",0.0,1.0,0.8811802781985952,1.1188197218014049,1,1
Mmoh M.,Simon G.,['p2'],['N'],[],['2017-01-17'],['2017-01-17'],nan,1.0,0.19370860927152317,0.8062913907284769,0,1
Monteiro T.,Simon G.,"['p1', 'p1']","['U', 'U']","['UW', 'UW']","['2016-07-22', '2018-07-24']","['2016-07-22', '2018-07-24']",0.0,0.3333333333333333,0.6527459016393442,1.3472540983606556,2,0
Mcdonald M.,Simon G.,['p1'],['U'],['UW'],['2019-04-24'],['2019-04-24'],nan,1.0,0.3420427553444181,0.6579572446555819,1,0
Carreno Busta P.,Simon G.,"['p1', 'p2', 'p2', 'p1', 'p1']","['U', 'N', 'U', 'N', 'N']","['UW', 'UL']","['2016-04-29', '2016-05-04', '2016-10-11', '2017-05-16', '2019-08-12']","['2016-04-29', '2016-05-04', '2016-10-11', '2017-05-16', '2019-08-12']",0.6666666666666666,1.0,2.5792104521370143,2.420789547862986,3,2
Bautista Agut R.,Simon G.,"['p2', 'p2', 'p1']","['N', 'U', 'N']",['UL'],"['2016-11-02', '2018-01-03', '2020-10-15']","['2016-11-02', '2018-01-03', '2020-10-15']",2.0,1.0,1.907216335704406,1.092783664295594,1,2
Caruso S.,Simon G.,"['p1', 'p2']","['U', 'N']",['UW'],"['2019-05-30', '2019-07-02']","['2019-05-30', '2019-07-02']",0.0,1.0,0.5353684459140293,1.4646315540859707,1,1
Medvedev D.,Simon G.,"['p2', 'p2', 'p2']","['N', 'U', 'U']","['UL', 'UL']","['2017-05-22', '2019-06-22', '2020-02-21']","['2017-05-22', '2019-06-22', '2020-02-21']",inf,0.4000000000000001,1.8655143910463057,1.134485608953694,0,3
Shapovalov D.,Simon G.,"['p1', 'p2']","['N', 'U']",['UL'],"['2020-09-29', '2020-10-22']","['2020-09-29', '2020-10-22']",inf,1.0,1.6080193176636406,0.3919806823363595,1,1
Opelka R.,Simon G.,['p1'],['N'],[],['2019-10-02'],['2019-10-02'],nan,1.0,0.5236842105263159,0.47631578947368425,1,0
Ivashka I.,Simon G.,"['p2', 'p2']","['N', 'N']",[],"['2018-04-24', '2019-01-02']","['2018-04-24', '2019-01-02']",nan,1.0,0.7790517432276161,1.220948256772384,0,2
Maden Y.,Simon G.,"['p2', 'p2']","['N', 'N']",[],"['2016-10-19', '2018-02-06']","['2016-10-19', '2018-02-06']",nan,1.0,0.3590941539148711,1.640905846085129,0,2
De Minaur A.,Simon G.,['p1'],['N'],[],['2019-01-12'],['2019-01-12'],nan,1.0,0.6720554272517322,0.3279445727482679,1,0
