player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Srebotnik K.,Williams S.,['p1'],['U'],['UW'],['30/05/2008'],['30/05/2008'],nan,1.0,0.10311689683747254,0.8968831031625275,1,0
Kirilenko M.,Williams S.,"['p2', 'p2']","['N', 'N']",[],"['25/06/2011', '21/01/2013']","['25/06/2011', '21/01/2013']",nan,1.0,0.1651116926606257,1.8348883073393742,0,2
Li N.,Williams S.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['28/01/2010', '29/06/2010', '06/09/2013']","['28/01/2010', '29/06/2010', '06/09/2013']",nan,1.0,0.6731963126004609,2.326803687399539,0,3
Vinci R.,Williams S.,"['p2', 'p2', 'p1']","['N', 'N', 'U']",['UW'],"['26/06/2009', '02/06/2013', '11/09/2015']","['26/06/2009', '02/06/2013', '11/09/2015']",0.0,1.0,0.18528742393655467,2.814712576063445,1,2
Camerin M.E.,Williams S.,['p2'],['N'],[],['29/08/2007'],['29/08/2007'],nan,1.0,0.031832830166972935,0.9681671698330271,0,1
Sequera M.,Williams S.,"['p2', 'p2']","['N', 'N']",[],"['31/05/2007', '29/06/2007']","['31/05/2007', '29/06/2007']",nan,1.0,0.32658651201927424,1.6734134879807256,0,2
Lepchenko V.,Williams S.,['p2'],['N'],[],['30/08/2014'],['30/08/2014'],nan,1.0,0.047249735701756626,0.9527502642982434,0,1
Bacsinszky T.,Williams S.,['p2'],['N'],[],['04/06/2015'],['04/06/2015'],nan,1.0,0.0893014548236336,0.9106985451763664,0,1
Gallovits E.,Williams S.,['p2'],['N'],[],['15/01/2013'],['15/01/2013'],nan,1.0,0.012512901373611598,0.9874870986263884,0,1
Stosur S.,Williams S.,"['p2', 'p1', 'p1']","['N', 'U', 'U']","['UW', 'UW']","['25/01/2010', '02/06/2010', '11/09/2011']","['25/01/2010', '02/06/2010', '11/09/2011']",0.0,0.4000000000000001,0.7948042577346511,2.205195742265349,2,1
Bartoli M.,Williams S.,"['p2', 'p1']","['N', 'U']",['UW'],"['02/09/2007', '27/06/2011']","['02/09/2007', '27/06/2011']",0.0,1.0,0.45695725048231706,1.5430427495176828,1,1
Williams S.,Williams V.,"['p2', 'p1', 'p1', 'p1', 'p1', 'p1', 'p1']","['U', 'N', 'U', 'N', 'N', 'N', 'N']","['UL', 'UW']","['05/07/2008', '04/09/2008', '04/07/2009', '06/07/2015', '09/09/2015', '28/01/2017', '01/09/2018']","['05/07/2008', '04/09/2008', '04/07/2009', '06/07/2015', '09/09/2015', '28/01/2017', '01/09/2018']",0.8333333333333334,1.0,5.424119005559458,1.5758809944405427,6,1
Krajicek M.,Williams S.,"['p2', 'p2']","['N', 'N']",[],"['01/06/2007', '01/09/2011']","['01/06/2007', '01/09/2011']",nan,1.0,0.10295878095377706,1.8970412190462227,0,2
Sugiyama A.,Williams S.,['p2'],['N'],[],['30/08/2008'],['30/08/2008'],nan,1.0,0.10386247707996887,0.8961375229200311,0,1
