player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Barthel M.,Tomljanovic A.,['p1'],['U'],['UW'],['09/06/2014'],['09/06/2014'],nan,1.0,0.30046078943573196,0.699539210564268,1,0
Barthel M.,Riske A.,"['p2', 'p2']","['U', 'N']",['UL'],"['29/08/2013', '07/06/2016']","['29/08/2013', '07/06/2016']",inf,0.3333333333333333,1.3193240793446308,0.6806759206553692,0,2
Barthel M.,Doi M.,"['p2', 'p1']","['U', 'N']",['UL'],"['25/10/2015', '11/01/2016']","['25/10/2015', '11/01/2016']",0.0,1.0,0.992492257018537,1.007507742981463,1,1
Babos T.,Barthel M.,"['p2', 'p2', 'p1', 'p2', 'p1']","['N', 'N', 'U', 'U', 'N']","['UW', 'UL']","['08/08/2012', '06/04/2015', '28/04/2015', '22/02/2018', '20/03/2018']","['08/08/2012', '06/04/2015', '28/04/2015', '22/02/2018', '20/03/2018']",0.5,1.0,1.8495121104200178,3.150487889579982,2,3
Barthel M.,Pliskova Ka.,"['p2', 'p2']","['U', 'N']",['UL'],"['07/07/2014', '09/10/2014']","['07/07/2014', '09/10/2014']",nan,1.0,0.6744408137682687,1.3255591862317313,0,2
Barthel M.,Pliskova Kr.,['p1'],['N'],[],['06/05/2017'],['06/05/2017'],nan,1.0,0.5074244823422518,0.49257551765774826,1,0
Abduraimova N.,Barthel M.,['p2'],['N'],[],['25/09/2018'],['25/09/2018'],nan,1.0,0.3179182559279951,0.6820817440720048,0,1
Barthel M.,Garcia C.,"['p1', 'p1', 'p2']","['N', 'N', 'N']",[],"['13/02/2012', '15/09/2014', '28/05/2019']","['13/02/2012', '15/09/2014', '28/05/2019']",0.5,1.0,1.7354319561084715,1.2645680438915285,2,1
Barthel M.,Keys M.,"['p2', 'p2', 'p1']","['N', 'N', 'U']",['UW'],"['13/06/2013', '27/06/2013', '09/03/2019']","['13/06/2013', '27/06/2013', '09/03/2019']",2.0,1.0,1.0949333122420168,1.9050666877579832,1,2
Barthel M.,Puig M.,"['p1', 'p2']","['U', 'N']",['UW'],"['18/01/2017', '24/09/2017']","['18/01/2017', '24/09/2017']",0.0,1.0,0.886079951764819,1.113920048235181,1,1
