player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Osaka N.,Pliskova Ka.,['p1'],['N'],[],['24/01/2019'],['24/01/2019'],nan,1.0,0.5362694300518135,0.46373056994818657,1,0
Pliskova Ka.,Sorribes Tormo S.,['p1'],['N'],[],['17/01/2017'],['17/01/2017'],nan,1.0,0.9200614911606456,0.07993850883935434,1,0
Cepede Royg V.,Pliskova Ka.,"['p2', 'p2']","['N', 'N']",[],"['05/06/2017', '16/01/2018']","['05/06/2017', '16/01/2018']",nan,1.0,0.31930486072052333,1.6806951392794764,0,2
Alexandrova E.,Pliskova Ka.,['p2'],['N'],[],['01/06/2017'],['01/06/2017'],nan,1.0,0.18238993710691823,0.8176100628930819,0,1
Lucic-Baroni M.,Pliskova Ka.,['p1'],['U'],['UW'],['25/01/2017'],['25/01/2017'],nan,1.0,0.2282003710575139,0.7717996289424861,1,0
Bogdan A.,Pliskova Ka.,['p2'],['N'],[],['29/08/2018'],['29/08/2018'],nan,1.0,0.2975929978118162,0.7024070021881839,0,1
Kenin S.,Pliskova Ka.,"['p2', 'p2']","['N', 'N']",[],"['31/08/2016', '01/09/2018']","['31/08/2016', '01/09/2018']",nan,1.0,0.34796457136882675,1.6520354286311734,0,2
Blinkova A.,Pliskova Ka.,['p2'],['N'],[],['19/01/2017'],['19/01/2017'],nan,1.0,0.09442446043165467,0.9055755395683452,0,1
Brady J.,Pliskova Ka.,['p2'],['N'],[],['04/09/2017'],['04/09/2017'],nan,1.0,0.19063004846526654,0.8093699515347335,0,1
Haddad Maia B.,Pliskova Ka.,['p2'],['N'],[],['18/01/2018'],['18/01/2018'],nan,1.0,0.1299165673420739,0.8700834326579261,0,1
Martincova T.,Pliskova Ka.,['p2'],['N'],[],['26/08/2019'],['26/08/2019'],nan,1.0,0.09083044982698962,0.9091695501730103,0,1
Buzarnescu M.,Pliskova Ka.,['p2'],['N'],[],['06/07/2018'],['06/07/2018'],nan,1.0,0.3348946135831382,0.6651053864168619,0,1
Krejcikova B.,Pliskova Ka.,['p2'],['N'],[],['28/05/2018'],['28/05/2018'],nan,1.0,0.12260967379077617,0.8773903262092237,0,1
Dart H.,Pliskova Ka.,['p2'],['N'],[],['02/07/2018'],['02/07/2018'],nan,1.0,0.14873837981407703,0.8512616201859229,0,1
Muchova K.,Pliskova Ka.,"['p2', 'p1']","['N', 'U']",['UW'],"['15/01/2019', '08/07/2019']","['15/01/2019', '08/07/2019']",0.0,1.0,0.4289090748743275,1.5710909251256724,1,1
Barty A.,Davis L.,['p1'],['N'],[],['29/08/2019'],['29/08/2019'],nan,1.0,0.841958041958042,0.15804195804195803,1,0
Davis L.,Konta J.,['p2'],['N'],[],['29/05/2019'],['29/05/2019'],nan,1.0,0.20618556701030924,0.7938144329896907,0,1
Cepelova J.,Davis L.,['p2'],['U'],['UL'],['16/01/2018'],['16/01/2018'],nan,1.0,0.5695876288659795,0.43041237113402064,0,1
Davis L.,Svitolina E.,"['p2', 'p2']","['N', 'N']",[],"['31/08/2016', '23/01/2020']","['31/08/2016', '23/01/2020']",nan,1.0,0.36585862397711927,1.634141376022881,0,2
Crawford S.,Davis L.,['p1'],['U'],['UW'],['16/01/2017'],['16/01/2017'],nan,1.0,0.20033955857385397,0.799660441426146,1,0
Davis L.,Gavrilova D.,['p2'],['U'],['UL'],['15/01/2013'],['15/01/2013'],nan,1.0,0.6587112171837709,0.34128878281622915,0,1
Bouchard E.,Davis L.,['p1'],['N'],[],['17/01/2014'],['17/01/2014'],nan,1.0,0.7188841201716738,0.2811158798283262,1,0
Davis L.,Krunic A.,['p1'],['N'],[],['20/01/2015'],['20/01/2015'],nan,1.0,0.5408970976253298,0.4591029023746703,1,0
Davis L.,Vickery S.,['p1'],['N'],[],['13/01/2014'],['13/01/2014'],nan,1.0,0.7022222222222223,0.2977777777777778,1,0
Davis L.,Sasnovich A.,['p1'],['N'],[],['29/08/2016'],['29/08/2016'],nan,1.0,0.578811369509044,0.42118863049095606,1,0
